sseqid,IS1016@IS1595@IS1016,IS1301@IS5@IS427,IS1655@IS30@nan,ISNg1@IS3@IS150,ISNgo2@IS110@nan,ISNgo3@IS110@nan
485_5412,1,0,0,1,0,1
485_5413,1,0,0,0,0,1
485_5414,1,0,0,1,0,1
485_5415,1,0,0,0,0,1
485_5416,1,0,0,1,0,1
485_5417,1,0,0,0,0,1
485_5418,1,0,0,1,0,1
485_5419,1,0,0,0,0,1
485_542,1,0,0,1,0,1
485_5420,1,0,0,0,0,1
485_5421,1,0,0,1,0,1
485_5422,0,0,0,0,0,1
485_5423,1,0,0,1,0,1
485_5424,1,0,0,1,0,1
485_5425,1,0,0,1,0,1
485_5426,1,0,0,1,0,1
485_5427,1,0,0,1,0,0
485_5428,1,0,0,0,1,1
485_5429,0,0,0,1,0,1
485_543,1,0,0,1,1,1
485_5430,1,0,0,0,0,1
485_5431,1,0,0,1,0,1
485_5432,1,0,0,1,0,1
485_5433,1,0,0,0,0,1
485_5434,1,0,0,1,1,1
485_5435,1,0,0,1,0,1
485_5436,1,0,0,1,0,1
485_5437,1,0,0,1,0,1
485_5438,1,0,0,0,0,1
485_5439,1,0,0,0,0,0
485_544,1,0,0,1,0,1
485_5440,1,0,0,1,1,1
485_5441,1,0,0,1,0,1
485_5442,1,0,0,1,0,1
485_5443,1,0,0,1,0,1
485_5444,1,0,0,1,0,1
485_5445,1,0,0,0,0,1
485_5446,1,0,0,0,0,1
485_5447,0,0,0,0,1,1
485_5448,1,0,0,1,0,1
485_5449,1,0,0,1,0,1
485_545,1,0,0,1,0,1
485_5450,1,0,0,1,0,1
485_5451,1,0,0,0,0,1
485_5452,0,0,0,0,0,1
485_5453,1,0,0,1,0,1
485_5454,1,0,0,1,0,1
485_5455,1,0,0,0,0,1
485_5456,1,0,0,0,0,1
485_5457,1,0,0,1,0,1
485_5458,1,0,0,1,0,1
485_5459,1,0,0,1,0,1
485_546,1,0,0,1,0,1
485_5460,1,0,0,0,0,1
485_5461,1,0,0,1,1,1
485_5462,1,0,0,1,0,1
485_5463,1,0,0,0,0,1
485_5464,1,0,0,1,0,1
485_5465,1,0,0,0,0,1
485_5466,1,0,0,0,0,1
485_5467,1,0,0,1,0,1
485_5468,1,0,0,0,0,1
485_5469,1,0,0,1,0,1
485_547,1,0,0,0,0,1
485_5470,1,0,0,0,0,1
485_5471,1,0,0,1,0,1
485_5472,1,0,0,0,0,1
485_5473,1,0,0,0,0,1
485_5474,1,0,0,1,0,1
485_5475,0,0,0,0,0,1
485_5476,1,0,0,0,0,1
485_5477,0,0,0,0,0,1
485_5478,0,0,0,0,0,1
485_5479,1,0,0,0,0,1
485_548,1,0,0,1,0,1
485_5480,1,0,0,0,0,1
485_5481,1,0,0,0,0,1
485_5482,1,0,0,1,0,1
485_5483,1,0,0,1,0,1
485_5484,1,0,0,1,0,1
485_5485,1,0,0,0,0,1
485_5486,1,0,0,0,1,1
485_5487,0,0,0,1,0,0
485_5488,1,0,0,1,0,1
485_5489,1,0,0,0,0,1
485_549,1,0,0,1,0,1
485_5490,1,0,0,0,0,1
485_5491,1,0,0,1,0,1
485_5492,1,0,0,0,0,1
485_5493,1,0,0,1,0,1
485_5494,1,0,0,1,0,1
485_5495,1,0,0,0,0,1
485_5496,1,0,0,0,0,1
485_5497,0,0,0,0,0,1
485_5498,1,0,0,1,0,1
485_5499,1,0,0,1,1,1
485_55,1,0,0,1,1,1
485_550,1,0,0,1,0,1
485_5500,1,0,0,0,0,1
485_5501,1,0,0,0,0,1
485_5502,1,0,0,1,0,1
485_5503,1,0,0,0,0,1
485_5504,1,0,0,1,0,1
485_5505,1,0,0,0,0,1
485_5506,1,0,0,1,0,1
485_5508,1,0,0,1,0,1
485_5509,1,0,0,1,0,1
485_551,1,0,0,1,0,1
485_5510,1,0,0,0,0,1
485_5511,1,0,0,0,0,1
485_5512,1,0,0,0,0,1
485_5513,1,0,0,0,0,1
485_5514,1,0,0,0,0,1
485_5515,0,0,0,0,0,1
485_5516,1,0,0,0,0,1
485_5517,1,0,0,0,0,1
485_5518,1,0,0,1,0,1
485_5519,1,0,0,0,0,1
485_552,1,0,0,1,0,1
485_5520,0,0,0,1,0,1
485_5521,1,0,0,0,1,1
485_5522,1,0,0,1,0,1
485_5523,1,0,0,0,0,1
485_5524,1,0,0,0,0,1
485_5525,1,0,0,1,1,1
485_5526,1,0,0,1,0,1
485_5527,1,0,0,1,0,1
485_5528,1,0,0,0,0,1
485_5529,1,0,0,1,0,1
485_553,1,0,0,1,0,1
485_5530,1,0,0,1,0,1
485_5531,1,0,0,1,0,1
485_5532,0,0,0,1,0,1
485_5533,1,0,0,1,0,1
485_5534,1,0,0,1,0,1
485_5535,1,0,0,0,0,1
485_5536,1,0,0,1,1,1
485_5537,1,0,0,1,0,1
485_5538,1,0,0,1,0,1
485_5539,1,0,0,0,0,1
485_554,1,0,0,0,0,1
485_5540,1,0,0,1,0,1
485_5541,1,0,0,0,0,1
485_5542,1,0,0,1,0,1
485_5543,1,0,0,1,0,1
485_5544,1,0,0,0,0,1
485_5545,1,0,0,1,0,1
485_5546,1,0,0,0,0,1
485_5547,1,0,0,0,1,1
485_5548,1,0,0,1,0,1
485_5549,1,0,0,1,0,1
485_555,1,0,0,0,0,1
485_5550,1,0,0,0,0,1
485_5551,1,0,0,1,0,1
485_5552,1,0,0,0,0,1
485_5553,1,0,0,0,0,1
485_5554,1,0,0,0,0,1
485_5555,1,0,0,1,0,1
485_5556,1,0,0,0,1,1
485_5557,1,0,0,0,0,1
485_5558,1,0,0,1,0,1
485_5559,1,0,0,1,0,1
485_556,1,0,0,1,0,1
485_5560,1,0,0,0,0,1
485_5561,1,0,0,1,0,1
485_5562,1,0,0,1,0,1
485_5563,1,0,0,0,0,1
485_5564,1,0,0,1,0,1
485_5565,1,0,0,1,0,1
485_5566,1,0,0,1,0,1
485_5567,1,0,0,1,0,1
485_5568,1,0,0,0,0,1
485_5569,0,0,0,0,1,1
485_557,1,0,0,1,0,1
485_5570,1,0,0,0,0,1
485_5571,1,0,0,0,1,1
485_5572,1,0,0,0,0,1
485_5573,1,0,0,1,0,1
485_5574,1,0,0,0,0,1
485_5575,1,0,0,0,0,1
485_5576,1,0,0,1,0,1
485_5577,1,0,0,0,0,1
485_5578,1,0,0,0,0,1
485_5579,1,0,0,0,1,1
485_558,1,0,0,1,0,1
485_5580,1,0,0,1,0,1
485_5581,1,0,0,0,0,1
485_5582,1,0,0,1,0,1
485_5583,1,0,0,0,1,1
485_5584,1,0,0,1,0,1
485_5585,0,0,0,1,0,1
485_5586,1,0,0,1,0,1
485_5588,1,0,0,1,0,1
485_5589,1,0,0,1,0,1
485_559,1,0,0,0,0,1
485_5590,1,0,0,1,1,1
485_5591,0,0,0,0,1,1
485_5592,1,0,0,1,0,1
485_5593,1,0,0,0,0,1
485_5594,0,0,0,0,0,1
485_5595,1,0,0,1,0,1
485_5596,1,0,0,1,0,1
485_5597,1,0,0,0,0,1
485_5598,1,0,0,0,0,1
485_5599,1,0,0,0,0,1
485_56,1,0,0,1,0,1
485_560,1,0,0,0,0,1
485_5600,0,0,0,1,0,1
485_5601,1,0,0,1,0,1
485_5602,1,0,0,0,0,1
485_5603,1,0,0,1,0,1
485_5604,1,0,0,0,1,1
485_5605,1,0,0,0,0,1
485_5606,0,0,0,0,0,1
485_5607,1,0,0,0,0,1
485_5608,1,0,0,0,0,1
485_5609,1,0,0,0,0,1
485_561,1,0,0,0,0,1
485_5610,0,0,0,0,0,1
485_5611,1,0,0,1,1,1
485_5612,1,0,0,0,0,1
485_5613,1,0,0,0,0,1
485_5614,0,0,0,0,0,1
485_5615,1,0,0,0,0,1
485_5616,1,0,0,1,0,1
485_5617,1,0,0,1,0,1
485_5618,0,0,0,0,0,1
485_5619,0,0,0,0,0,1
485_562,1,0,0,1,1,1
485_5620,1,0,0,0,0,1
485_5621,1,0,0,0,0,1
485_5622,1,0,0,0,1,1
485_5623,1,0,0,0,0,1
485_5624,0,0,0,0,0,1
485_5625,1,0,0,0,0,1
485_5626,1,0,0,0,0,0
485_5627,1,0,0,0,0,1
485_5628,1,0,0,0,0,1
485_5629,1,0,0,0,0,1
485_563,1,0,0,1,0,1
485_5630,1,0,0,1,0,1
485_5631,1,0,0,1,0,1
485_5632,1,0,0,1,0,1
485_5633,1,0,0,0,0,1
485_5634,1,0,0,0,1,1
485_5635,1,0,0,1,0,1
485_5636,1,0,0,1,1,1
485_5637,1,0,0,0,1,1
485_5638,1,0,0,0,0,1
485_5639,1,0,0,1,0,1
485_564,1,0,0,0,0,1
485_5640,1,0,0,0,0,0
485_5641,1,0,0,0,0,1
485_5642,1,0,0,1,1,1
485_5643,1,0,0,1,1,1
485_5644,1,0,0,0,0,1
485_5645,0,0,0,0,0,1
485_5646,1,0,0,0,0,1
485_5647,1,0,0,1,1,1
485_5648,1,0,0,1,0,1
485_5649,1,0,0,1,0,1
485_565,1,0,0,1,0,1
485_5650,0,0,0,0,0,1
485_5651,1,0,0,0,1,1
485_5652,1,0,0,0,0,1
485_5653,1,0,0,1,1,1
485_5654,1,0,0,0,0,1
485_5655,1,0,0,0,0,1
485_5656,1,0,0,0,0,1
485_5657,1,0,0,1,0,1
485_5658,1,0,0,1,0,1
485_5659,1,0,0,0,0,1
485_566,1,0,0,0,0,1
485_5660,1,0,0,1,0,1
485_5661,1,0,0,1,0,1
485_5662,1,0,0,1,0,1
485_5663,1,0,0,1,1,1
485_5664,1,0,0,0,0,1
485_5665,1,0,0,1,0,1
485_5666,1,0,0,0,0,1
485_5667,1,0,0,1,0,1
485_5668,0,0,0,1,0,1
485_5669,1,0,0,0,1,1
485_567,1,0,0,1,0,1
485_5670,1,0,0,1,0,1
485_5671,1,0,0,0,0,1
485_5672,1,0,0,1,0,1
485_5673,1,0,0,0,0,1
485_5674,1,0,0,0,0,1
485_5675,1,0,0,1,0,1
485_5677,1,0,0,0,0,1
485_5678,1,0,0,0,0,1
485_5679,1,0,0,1,0,1
485_568,1,0,0,0,0,1
485_569,1,0,0,0,0,1
485_57,1,0,0,1,1,1
485_570,1,0,0,1,1,1
485_571,1,0,0,0,0,1
485_572,1,0,0,1,0,1
485_573,1,0,0,1,0,1
485_574,1,0,0,1,0,1
485_575,1,0,0,0,0,1
485_576,1,0,0,0,0,1
485_577,1,0,0,0,0,1
485_578,1,0,0,0,0,1
485_579,1,0,0,1,0,1
485_58,0,0,0,1,0,1
485_580,1,0,0,1,0,1
485_581,1,0,0,0,0,1
485_582,1,0,0,0,0,1
485_584,1,0,0,0,0,1
485_585,1,0,0,0,0,1
485_5856,1,0,0,1,0,1
485_5857,1,0,0,1,0,1
485_5858,1,0,0,1,0,0
485_5859,1,0,0,0,0,1
485_586,1,0,0,0,0,1
485_5863,1,0,0,1,0,1
485_587,1,0,0,1,0,1
485_588,1,0,0,0,1,1
485_589,1,0,1,1,0,1
485_59,1,0,0,1,1,1
485_590,1,0,0,0,0,1
485_591,1,0,0,1,0,1
485_592,1,0,0,1,0,1
485_593,1,0,0,1,0,1
485_594,1,0,0,1,0,1
485_595,1,0,0,1,0,1
485_596,1,0,0,1,0,1
485_597,1,0,0,1,0,1
485_598,1,0,1,1,1,1
485_599,1,0,1,1,0,1
485_60,1,0,0,1,1,1
485_600,1,0,0,1,0,1
485_601,1,0,0,1,0,1
485_602,1,0,0,0,0,1
485_61,1,0,0,1,1,1
485_62,1,0,0,1,1,1
485_63,0,0,0,1,1,1
485_64,0,0,0,1,1,1
485_65,0,0,0,1,1,1
485_66,0,0,0,1,1,1
485_67,1,0,0,1,1,1
485_6738,1,0,1,1,0,0
485_6739,1,0,0,1,0,0
485_6740,1,0,0,0,0,1
485_6743,1,0,1,1,0,0
485_6744,1,0,0,1,0,0
485_6745,1,0,0,1,0,1
485_6746,1,0,0,1,0,1
485_6747,1,0,0,0,0,1
485_6748,1,0,0,1,0,1
485_6749,1,0,0,0,0,0
485_6750,1,0,1,1,0,0
485_6751,1,0,0,0,0,1
485_6752,1,0,0,1,0,0
485_6753,1,0,0,1,0,1
485_6754,1,0,0,1,0,1
485_6755,1,0,0,0,0,1
485_6756,1,0,0,1,0,1
485_6757,1,0,0,0,0,1
485_6758,1,0,0,1,0,1
485_6759,1,0,1,1,0,0
485_6760,1,0,1,1,0,1
485_6761,1,0,0,1,0,1
485_6762,1,0,1,1,0,0
485_6763,1,0,0,0,0,1
485_6764,1,0,0,0,0,1
485_6765,0,0,0,0,0,1
485_6766,1,0,0,1,0,1
485_6767,1,0,0,0,0,0
485_6769,1,0,0,1,0,1
485_6770,1,0,0,1,0,1
485_6771,1,0,0,0,0,1
485_6772,1,0,0,1,0,1
485_6773,1,0,0,1,0,1
485_6774,1,0,0,1,0,1
485_6775,1,0,0,1,0,0
485_6776,1,0,0,1,0,0
485_6777,1,0,0,0,0,1
485_6778,1,0,0,0,0,1
485_6779,1,0,1,1,0,1
485_6780,1,0,0,0,0,1
485_6781,1,0,0,0,0,1
485_6782,1,0,0,0,0,1
485_6783,1,0,0,1,0,0
485_6784,1,0,0,0,0,1
485_6785,1,0,0,0,0,1
485_6786,1,0,0,1,0,1
485_6787,1,0,0,0,0,1
485_6788,1,0,0,0,0,1
485_6789,1,0,0,0,0,1
485_6790,1,0,0,0,0,1
485_6791,1,0,0,1,0,0
485_6792,1,0,0,0,0,1
485_6793,0,0,0,1,0,1
485_6794,1,0,0,1,0,1
485_6795,1,0,1,1,0,1
485_6796,1,0,0,0,0,1
485_6797,1,0,0,1,0,1
485_6798,1,0,0,1,0,1
485_6799,1,0,0,1,0,1
485_68,1,0,0,1,1,1
485_6800,1,0,0,1,0,0
485_6801,1,0,0,1,0,1
485_6802,1,0,0,0,0,1
485_6803,1,0,0,1,0,1
485_6804,1,0,0,0,0,1
485_6805,1,0,0,1,0,0
485_6806,1,0,0,0,0,1
485_6807,1,0,1,1,0,1
485_6808,1,0,0,0,0,1
485_6809,1,0,0,1,0,1
485_6810,1,0,0,0,0,1
485_6811,1,0,0,0,0,1
485_6812,1,0,0,1,0,1
485_6813,1,0,0,0,0,0
485_6814,1,0,0,0,0,1
485_6815,1,0,0,1,0,1
485_6816,1,0,0,0,0,1
485_6817,1,0,0,0,0,1
485_6818,1,0,0,1,0,1
485_6819,1,0,0,1,0,1
485_6820,1,0,0,0,0,1
485_6821,1,0,0,0,0,1
485_6822,0,0,0,0,1,1
485_6823,1,0,0,0,0,1
485_6824,1,0,0,0,0,0
485_6825,1,0,1,1,0,1
485_6826,1,0,0,1,0,0
485_6827,1,0,0,1,0,1
485_6828,1,0,0,1,0,1
485_6829,1,0,0,1,0,1
485_6830,1,0,0,0,0,1
485_6831,1,0,0,0,0,1
485_6832,1,0,1,1,0,1
485_6833,1,0,0,1,0,1
485_6834,1,0,0,1,0,1
485_6835,1,0,0,1,0,1
485_6836,1,0,0,1,0,0
485_6837,1,0,0,0,0,1
485_6838,1,0,0,0,0,1
485_6839,1,0,0,0,0,1
485_6840,1,0,0,0,0,1
485_6841,1,0,0,1,0,1
485_6842,1,0,0,1,0,1
485_6843,1,0,0,0,0,1
485_6844,1,0,0,0,0,1
485_6845,1,0,0,1,0,1
485_6846,1,0,0,1,0,1
485_6847,1,0,0,1,0,1
485_6848,1,0,0,1,0,1
485_6849,1,0,0,0,0,1
485_6850,1,0,0,0,0,1
485_6851,1,0,0,0,0,1
485_6852,1,0,0,1,0,1
485_6853,1,0,0,1,0,1
485_6854,1,0,0,1,0,1
485_6855,1,0,0,0,0,1
485_6856,1,0,0,1,0,1
485_6857,1,0,0,1,0,0
485_6858,1,0,0,1,0,1
485_6859,1,0,0,0,0,1
485_6860,1,0,0,0,0,1
485_6861,1,0,0,1,0,0
485_6862,1,0,0,0,0,1
485_6863,1,0,0,0,0,1
485_6864,1,0,0,1,0,1
485_6865,1,0,0,1,0,0
485_6866,1,0,0,1,0,0
485_6867,1,0,0,0,0,1
485_6868,1,0,1,1,0,0
485_6869,1,0,0,1,1,1
485_6870,1,0,0,1,0,1
485_6871,0,0,0,0,0,1
485_6872,0,0,0,1,0,1
485_6873,1,0,0,0,0,1
485_6874,1,0,0,1,0,1
485_6875,1,0,0,0,0,1
485_6876,1,0,0,0,0,1
485_6877,1,0,0,1,0,1
485_6878,0,0,0,1,0,1
485_6879,1,0,0,1,0,1
485_6880,1,0,0,1,0,1
485_6881,1,0,0,0,0,1
485_6882,1,0,1,1,0,1
485_6883,1,0,0,1,0,1
485_6884,1,0,0,0,0,1
485_6885,1,0,0,0,0,1
485_6886,1,0,0,1,0,1
485_6887,1,0,0,0,0,1
485_6888,1,0,0,1,0,1
485_6889,1,0,0,0,0,1
485_6890,1,0,0,1,0,1
485_6891,1,0,1,1,0,1
485_6892,1,0,0,0,0,1
485_6893,1,0,1,1,0,1
485_6894,1,0,0,0,0,1
485_6895,1,0,0,0,0,1
485_6896,1,0,1,1,0,0
485_6897,1,0,0,1,0,1
485_6898,1,0,0,0,0,1
485_6899,1,0,0,1,0,1
485_69,0,0,0,1,0,1
485_6900,1,0,0,1,0,0
485_6901,1,0,0,0,0,1
485_6902,1,0,0,1,0,1
485_6903,1,0,0,0,0,1
485_6904,1,0,0,1,0,1
485_6905,1,0,0,0,0,1
485_6906,0,0,0,1,0,1
485_6907,1,0,0,1,0,1
485_6908,1,0,0,0,0,1
485_6909,1,0,0,1,0,1
485_6910,1,0,0,1,0,0
485_6911,1,0,0,1,0,1
485_6912,1,0,0,1,0,1
485_6913,1,0,0,1,0,1
485_6914,1,0,0,1,0,1
485_6915,1,0,0,0,0,0
485_6916,1,0,0,0,0,0
485_6917,1,0,0,1,0,0
485_6918,0,0,0,1,0,1
485_6919,1,0,0,1,0,0
485_6920,1,0,0,1,0,0
485_6921,1,0,1,1,0,1
485_6922,1,0,0,1,0,1
485_6923,1,0,0,0,0,0
485_6924,1,0,0,0,0,0
485_6925,1,0,0,1,0,1
485_6926,1,0,0,0,0,1
485_6927,1,0,0,1,0,0
485_6928,1,0,0,1,0,0
485_6929,1,0,0,0,0,1
485_6930,1,0,0,1,0,1
485_6931,1,0,1,1,0,0
485_6932,1,0,0,0,0,1
485_6933,1,0,0,0,0,1
485_6934,1,0,0,0,0,1
485_6935,1,0,0,1,0,1
485_6937,1,0,0,1,0,1
485_6938,1,0,0,1,0,1
485_6939,1,0,0,0,0,1
485_6940,1,0,0,0,0,1
485_6941,1,0,0,0,0,1
485_6942,1,0,1,1,0,1
485_6943,0,0,0,1,0,1
485_6944,1,0,0,0,0,1
485_6945,1,0,0,1,0,1
485_6946,1,0,0,0,0,1
485_6947,1,0,0,1,0,1
485_6948,1,0,1,1,0,1
485_6949,1,0,0,1,0,1
485_6950,1,0,0,1,0,1
485_6951,1,0,0,1,0,1
485_6952,1,0,0,0,0,1
485_6953,1,0,0,1,0,1
485_6954,1,0,0,0,0,1
485_6955,1,0,0,1,0,1
485_6956,1,0,0,0,0,1
485_6957,1,0,0,0,0,1
485_6958,1,0,0,1,0,1
485_6959,1,0,0,1,0,1
485_696,1,0,0,1,0,0
485_6960,1,0,0,0,0,1
485_6961,1,0,0,0,0,1
485_6962,1,0,0,0,0,1
485_6963,1,0,0,0,0,1
485_6964,1,0,0,0,0,1
485_6965,1,0,0,0,0,1
485_6966,1,0,0,1,1,0
485_6967,1,0,0,0,0,1
485_6968,1,0,1,1,0,0
485_6969,1,0,0,1,0,1
485_697,1,0,0,0,0,1
485_6970,1,0,0,1,1,1
485_6971,1,0,0,1,0,1
485_6972,1,0,0,1,0,1
485_6973,1,0,0,1,0,1
485_6974,1,0,0,0,0,1
485_6975,1,0,1,1,0,1
485_6976,1,0,1,1,0,1
485_6977,1,0,0,0,0,1
485_6978,0,0,0,1,0,1
485_6979,1,0,1,1,0,0
485_698,1,0,0,1,0,1
485_6980,0,0,0,1,0,1
485_6981,1,0,0,1,0,1
485_6982,1,0,0,1,0,1
485_6983,1,0,0,1,0,0
485_6984,0,0,0,1,0,1
485_6985,1,0,0,0,0,0
485_6986,1,0,1,1,0,1
485_6987,1,0,0,1,0,1
485_6988,1,0,0,0,0,1
485_6989,1,0,0,1,0,1
485_699,1,0,0,1,0,1
485_6990,1,0,0,0,0,0
485_6991,1,0,0,1,0,1
485_6992,1,0,0,1,0,1
485_6993,1,0,0,0,0,1
485_6994,1,0,0,1,0,1
485_6995,1,0,0,1,0,0
485_6996,1,0,0,0,0,1
485_6997,1,0,0,1,0,1
485_6998,0,0,0,1,0,1
485_6999,1,0,0,0,0,1
485_70,1,0,0,1,1,1
485_700,1,0,0,1,0,1
485_7000,0,0,0,1,0,1
485_7002,1,0,0,1,0,0
485_7003,1,0,0,1,0,0
485_7004,1,0,0,1,0,1
485_7005,1,0,0,1,0,1
485_7006,1,0,0,1,0,1
485_7007,1,0,0,1,0,1
485_7008,0,0,0,0,0,1
485_7009,1,0,0,1,0,1
485_701,1,0,0,0,0,1
485_7010,1,0,0,0,0,1
485_7011,1,0,0,0,0,0
485_7012,1,0,0,1,0,1
485_7013,1,0,0,0,0,1
485_7014,1,0,0,1,0,1
485_7015,1,0,0,1,0,0
485_7016,1,0,0,0,0,1
485_7017,1,0,0,0,0,1
485_7018,1,0,0,1,0,0
485_7019,1,0,0,1,0,1
485_702,1,0,0,0,0,1
485_7020,1,0,1,1,0,0
485_7021,1,0,0,0,0,1
485_7022,1,0,0,1,0,1
485_7023,1,0,0,1,0,1
485_7024,1,0,1,1,0,0
485_7025,1,0,0,0,0,1
485_7026,1,0,0,1,0,1
485_7027,1,0,0,0,0,1
485_7028,1,0,0,1,0,1
485_7029,1,0,0,0,0,1
485_703,1,0,0,1,0,1
485_7030,1,0,0,0,0,1
485_7031,1,0,1,1,0,0
485_7032,1,0,0,1,0,1
485_7033,1,0,0,0,0,1
485_7036,1,0,0,1,0,0
485_7037,1,0,0,1,0,1
485_7038,1,0,0,1,0,1
485_7039,1,0,0,0,0,0
485_704,1,0,0,1,0,1
485_7040,1,0,0,0,0,1
485_7041,1,0,0,0,0,1
485_7042,1,0,0,1,0,1
485_7043,1,0,0,1,0,0
485_7044,1,0,0,1,0,1
485_7045,1,0,0,0,0,1
485_7046,0,0,0,0,0,1
485_7047,1,0,0,1,0,1
485_7048,1,0,0,1,1,1
485_7049,1,0,0,0,0,1
485_705,1,0,0,0,0,1
485_7050,1,0,0,0,0,1
485_7051,1,0,0,1,0,1
485_7052,1,0,0,1,0,1
485_7053,1,0,1,1,0,1
485_7054,1,0,0,0,0,1
485_7055,1,0,1,1,0,1
485_7056,1,0,0,1,0,0
485_7057,1,0,0,1,0,1
485_7058,1,0,1,1,0,0
485_7059,1,0,1,1,0,0
485_706,1,0,0,1,0,1
485_7060,1,0,0,1,0,0
485_7061,1,0,0,1,0,1
485_7062,1,0,0,0,0,0
485_7063,1,0,0,1,0,1
485_7064,1,0,0,1,0,1
485_7065,0,0,0,0,0,1
485_7066,1,0,0,0,0,1
485_7067,1,0,1,1,0,0
485_7068,1,0,0,0,0,1
485_7069,1,0,0,0,0,1
485_707,1,0,0,0,0,1
485_7070,1,0,0,1,0,0
485_7071,1,0,0,0,0,1
485_7072,1,0,0,0,0,1
485_7073,1,0,0,1,0,1
485_7074,1,0,0,0,0,0
485_7075,1,0,0,0,0,1
485_7076,1,0,0,0,0,1
485_7077,1,0,1,1,0,1
485_7078,1,0,1,1,0,1
485_7079,1,0,1,1,0,1
485_708,1,0,0,0,0,1
485_7080,1,0,0,0,0,1
485_7081,1,0,0,0,0,1
485_7082,1,0,1,1,0,1
485_7083,1,0,0,1,0,1
485_7084,1,0,1,1,0,1
485_7085,1,0,0,1,0,0
485_7086,1,0,1,1,0,1
485_7087,1,0,1,1,0,0
485_7088,1,0,0,1,0,0
485_7089,1,0,0,1,0,1
485_709,1,0,0,0,0,1
485_7090,1,0,0,0,0,1
485_7091,1,0,0,1,0,1
485_7092,1,0,0,1,0,1
485_7093,1,0,1,1,0,1
485_7094,0,0,0,0,0,1
485_7095,1,0,0,0,0,1
485_7096,1,0,0,0,0,0
485_7097,1,0,0,1,0,1
485_7098,1,0,0,0,0,1
485_7099,1,0,0,0,0,0
485_71,1,0,0,1,1,1
485_710,1,0,0,1,0,1
485_7100,1,0,0,1,0,1
485_7101,1,0,0,0,0,0
485_7102,1,0,0,0,0,1
485_7103,1,0,0,0,0,1
485_7104,1,0,0,0,0,0
485_7105,1,0,1,1,0,1
485_7106,1,0,0,1,0,1
485_7107,1,0,0,1,0,1
485_7108,1,0,0,1,0,1
485_7109,1,0,0,1,0,1
485_711,1,0,0,0,0,1
485_7110,1,0,0,1,0,0
485_7111,1,0,0,1,0,1
485_7112,1,0,1,1,0,1
485_7113,1,0,0,1,0,1
485_7114,1,0,0,0,0,1
485_7115,1,0,0,0,0,1
485_7116,1,0,0,1,0,0
485_7117,1,0,0,1,0,1
485_7118,0,0,0,0,0,1
485_7119,1,0,0,1,0,1
485_712,1,0,0,1,0,1
485_7120,1,0,0,0,0,1
485_7121,1,0,0,0,0,1
485_7122,1,0,1,1,0,0
485_7123,1,0,0,1,0,1
485_7124,1,0,0,0,0,1
485_7125,1,0,1,1,0,0
485_7126,1,0,0,1,0,1
485_7127,1,0,0,1,0,1
485_7128,1,0,1,1,0,1
485_7129,1,0,1,1,0,1
485_713,1,0,0,1,0,1
485_7130,1,0,0,0,0,1
485_7131,1,0,0,0,0,1
485_7132,1,0,1,1,0,0
485_7133,1,0,0,1,0,1
485_7134,1,0,0,1,0,0
485_7135,1,0,0,0,0,1
485_7136,1,0,0,0,0,1
485_7137,1,0,0,1,0,1
485_714,1,0,0,1,0,1
485_715,1,0,0,0,0,1
485_716,1,0,0,0,1,1
485_717,1,0,0,1,0,1
485_718,1,0,0,0,0,1
485_719,1,0,0,1,0,1
485_72,1,0,0,1,1,1
485_720,1,0,0,0,0,1
485_721,1,0,0,1,0,1
485_722,1,0,0,1,0,1
485_723,1,0,0,0,0,1
485_724,1,0,0,1,0,1
485_725,1,0,0,1,0,1
485_726,1,0,0,1,0,1
485_727,1,0,0,1,0,1
485_728,1,0,0,1,0,1
485_729,1,0,0,1,0,1
485_73,1,0,0,1,0,1
485_730,1,0,0,0,0,1
485_731,1,0,0,1,0,1
485_732,1,0,0,1,0,1
485_733,1,0,0,1,0,0
485_734,1,0,0,1,0,1
485_735,1,0,0,1,0,1
485_736,1,0,0,1,0,1
485_737,1,0,0,0,0,1
485_738,1,0,0,0,0,1
485_739,1,0,0,0,0,1
485_74,1,0,0,1,0,1
485_740,1,0,0,0,0,1
485_741,1,0,0,0,0,1
485_742,1,0,0,1,0,1
485_743,1,0,0,0,1,1
485_744,1,0,0,0,1,1
485_745,1,0,0,0,1,1
485_746,1,0,0,1,0,1
485_747,1,0,0,1,1,1
485_748,1,0,0,1,0,1
485_749,1,0,0,0,1,1
485_75,0,0,0,1,1,1
485_750,1,0,0,1,0,1
485_751,1,0,0,0,1,1
485_752,1,0,0,0,0,1
485_753,1,0,0,0,0,1
485_754,1,0,0,1,0,1
485_755,1,0,0,0,0,1
485_756,1,0,0,0,0,1
485_757,1,0,0,1,1,1
485_758,1,0,0,0,1,1
485_759,1,0,0,0,0,1
485_76,1,0,0,1,1,1
485_760,1,0,0,0,0,1
485_761,1,0,0,1,0,1
485_762,1,0,0,1,1,1
485_763,1,0,0,0,0,1
485_7630,1,0,0,0,0,1
485_764,0,0,0,0,1,1
485_765,1,0,0,1,1,1
485_766,1,0,0,1,0,1
485_767,1,0,0,0,0,1
485_768,1,0,0,1,1,1
485_769,1,0,0,1,0,1
485_7692,1,0,0,0,0,1
485_77,1,0,0,1,0,1
485_770,1,0,0,0,0,1
485_7702,1,0,0,1,0,1
485_771,1,0,0,1,0,1
485_772,0,0,0,1,0,1
485_7729,1,0,0,0,0,1
