Genome ID,Collection Year,Isolation Country,Host Name,Host Common Name,Host Group,Country Code,PP cluster
485_8505,2013,United Kingdom,Human,Human,Human,GBR,2
485_17666,2017,Australia,Human,,,AUS,108
485_17842,2009,Norway,Human,,,NOR,1
485_5379,2013,United Kingdom,Human,Human,Human,GBR,19
485_13013,2017,Australia,Human,,,AUS,1212
485_13726,2017,Australia,Human,,,AUS,4
485_8635,2013,United Kingdom,Human,Human,Human,GBR,6
485_4175,2012,USA,Human,Human,Human,USA,25
485_17807,2008,Brazil,Human,,,BRA,42
485_15591,2017,Australia,Human,,,AUS,1036
485_14984,2017,Australia,Human,,,AUS,5
485_8980,2014,United Kingdom,Human,Human,Human,GBR,31
485_8565,2013,United Kingdom,Human,Human,Human,GBR,46
485_15648,2017,Australia,Human,,,AUS,1026
485_9304,2016,United Kingdom,Human,Human,Human,GBR,3
485_9310,2013,United Kingdom,Human,Human,Human,GBR,164
485_5098,2013,Greece,Human,Human,Human,GRC,22
485_12952,2017,Australia,Human,,,AUS,1216
485_17462,2017,Australia,Human,,,AUS,7
485_9572,2015,Japan,Human,Human,Human,JPN,49
485_8697,2015,United Kingdom,Human,Human,Human,GBR,11
485_16772,2017,Australia,Human,,,AUS,376
485_8246,2015,United Kingdom,Human,Human,Human,GBR,34
485_6835,2015,New Zealand,Human,Human,Human,NZL,63
485_9145,2014,United Kingdom,Human,Human,Human,GBR,11
485_5416,2013,Malta,Human,Human,Human,MLT,2
485_15655,2017,Australia,Human,,,AUS,9
485_15046,2017,Australia,Human,,,AUS,3
485_9621,2012,Japan,Human,Human,Human,JPN,38
485_17891,2015,United Kingdom,Human,,,GBR,57
485_5363,2013,United Kingdom,Human,Human,Human,GBR,6
485_6873,2015,New Zealand,Human,Human,Human,NZL,5
485_14183,2017,Australia,Human,,,AUS,24
485_17877,2001,Japan,Human,,,JPN,363
485_9492,2015,United Kingdom,Human,Human,Human,GBR,15
485_7122,2015,New Zealand,Human,Human,Human,NZL,190
485_3644,2014,USA,Human,Human,Human,USA,933
485_4032,2012,USA,Human,Human,Human,USA,87
485_17853,2001,Japan,Human,,,JPN,363
485_4379,2012,USA,Human,Human,Human,USA,10
485_14830,2017,Australia,Human,,,AUS,4
485_14187,2017,Australia,Human,,,AUS,30
485_9295,2016,United Kingdom,Human,Human,Human,GBR,3
485_5352,2013,United Kingdom,Human,Human,Human,GBR,2
485_744,2008,Canada,Human,Human,Human,CAN,1
485_471,2014,Canada,Human,Human,Human,CAN,6
485_13369,2017,Australia,Human,,,AUS,5
485_6822,2015,New Zealand,Human,Human,Human,NZL,288
485_5521,2013,Portugal,Human,Human,Human,PRT,739
485_8771,2016,United Kingdom,Human,Human,Human,GBR,14
485_16434,2017,Australia,Human,,,AUS,8
485_5431,2013,Malta,Human,Human,Human,MLT,134
485_9030,2013,United Kingdom,Human,Human,Human,GBR,11
485_8360,2013,United Kingdom,Human,Human,Human,GBR,11
485_9584,2015,Japan,Human,Human,Human,JPN,442
485_12940,2017,Australia,Human,,,AUS,12
485_14283,2017,Australia,Human,,,AUS,2
485_4182,2012,USA,Human,Human,Human,USA,1
485_4112,2013,USA,Human,Human,Human,USA,91
485_547,2010,Canada,Human,Human,Human,CAN,1
485_9026,2013,United Kingdom,Human,Human,Human,GBR,11
485_14238,2017,Australia,Human,,,AUS,402
485_8686,2016,United Kingdom,Human,Human,Human,GBR,9
485_9362,2014,United Kingdom,Human,Human,Human,GBR,98
485_9194,2014,United Kingdom,Human,Human,Human,GBR,5
485_3643,2014,USA,Human,Human,Human,USA,145
485_4761,2015,Japan,Human,Human,Human,JPN,56
485_8618,2014,United Kingdom,Human,Human,Human,GBR,19
485_8430,2016,United Kingdom,Human,Human,Human,GBR,11
485_17800,2008,Brazil,Human,,,BRA,42
485_9232,2015,United Kingdom,Human,Human,Human,GBR,14
485_13895,2017,Australia,Human,,,AUS,1137
485_6821,2015,New Zealand,Human,Human,Human,NZL,58
485_9158,2013,United Kingdom,Human,Human,Human,GBR,2
485_3766,2013,USA,Human,Human,Human,USA,105
485_8449,2014,United Kingdom,Human,Human,Human,GBR,559
485_7015,2015,New Zealand,Human,Human,Human,NZL,2
485_9259,2013,United Kingdom,Human,Human,Human,GBR,26
485_8668,2014,United Kingdom,Human,Human,Human,GBR,267
485_5329,2013,United Kingdom,Human,Human,Human,GBR,774
485_5395,2013,United Kingdom,Human,Human,Human,GBR,765
485_15470,2012,USA,Human,,,USA,1050
485_9488,2015,United Kingdom,Human,Human,Human,GBR,62
485_6895,2015,New Zealand,Human,Human,Human,NZL,5
485_14556,2017,Australia,Human,,,AUS,45
485_8959,2015,United Kingdom,Human,Human,Human,GBR,11
485_4096,2013,USA,Human,Human,Human,USA,888
485_13272,2017,Australia,Human,,,AUS,3
485_17872,2009,Belarus,Human,,,BLR,221
485_5040,2013,Netherlands,Human,Human,Human,NLD,6
485_13517,2017,Australia,Human,,,AUS,9
485_13457,2017,Australia,Human,,,AUS,1164
485_868,1997,Thailand,Human,Human,Human,THA,527
485_4885,2015,Japan,Human,Human,Human,JPN,76
485_5063,2013,Belgium,Human,Human,Human,BEL,142
485_15052,2017,Australia,Human,,,AUS,4
485_208,2009,USA,Human,Human,Human,USA,74
485_9140,2016,United Kingdom,Human,Human,Human,GBR,23
485_15496,2012,USA,Human,,,USA,224
485_13741,2017,Australia,Human,,,AUS,8
485_15640,2017,Australia,Human,,,AUS,10
485_9450,2016,United Kingdom,Human,Human,Human,GBR,6
485_13139,2017,Australia,Human,,,AUS,3
485_9127,2013,United Kingdom,Human,Human,Human,GBR,16
485_6758,2015,New Zealand,Human,Human,Human,NZL,52
485_14414,2017,Australia,Human,,,AUS,68
485_17677,2017,Australia,Human,,,AUS,7
485_4959,2015,Japan,Human,Human,Human,JPN,835
485_8462,2013,United Kingdom,Human,Human,Human,GBR,80
485_5671,2013,Italy,Human,Human,Human,ITA,706
485_5019,2013,Spain,Human,Human,Human,ESP,47
485_16779,2017,Australia,Human,,,AUS,12
485_5068,2013,Belgium,Human,Human,Human,BEL,1
485_8574,2013,United Kingdom,Human,Human,Human,GBR,10
485_458,2013,Canada,Human,Human,Human,CAN,1
485_8787,2014,United Kingdom,Human,Human,Human,GBR,517
485_13145,2017,Australia,Human,,,AUS,4
485_5113,2013,Sweden,Human,Human,Human,SWE,315
485_8985,2015,United Kingdom,Human,Human,Human,GBR,51
485_15433,2012,USA,Human,,,USA,6
485_16576,2017,Australia,Human,,,AUS,5
485_9279,2015,United Kingdom,Human,Human,Human,GBR,62
485_17903,2015,United Kingdom,Human,,,GBR,57
485_5023,2013,Spain,Human,Human,Human,ESP,3
485_12965,2017,Australia,Human,,,AUS,9
485_5077,2013,Belgium,Human,Human,Human,BEL,317
485_14461,2017,Australia,Human,,,AUS,7
485_13354,2017,Australia,Human,,,AUS,1175
485_6917,2015,New Zealand,Human,Human,Human,NZL,63
485_14042,2017,Australia,Human,,,AUS,7
485_8266,2013,United Kingdom,Human,Human,Human,GBR,6
485_4049,2012,USA,Human,Human,Human,USA,25
485_13299,2017,Australia,Human,,,AUS,3
485_68,2009,USA,Human,Human,Human,USA,1
485_8906,2015,United Kingdom,Human,Human,Human,GBR,8
485_4187,2012,USA,Human,Human,Human,USA,207
485_14768,2017,Australia,Human,,,AUS,18
485_248,2009,USA,Human,Human,Human,USA,1
485_14457,2017,Australia,Human,,,AUS,8
485_550,2010,Canada,Human,Human,Human,CAN,10
485_5288,2013,Greece,Human,Human,Human,GRC,780
485_13323,2017,Australia,Human,,,AUS,240
485_8895,2014,United Kingdom,Human,Human,Human,GBR,16
485_9494,2015,United Kingdom,Human,Human,Human,GBR,19
485_4844,2015,Japan,Human,Human,Human,JPN,49
485_13551,2017,Australia,Human,,,AUS,401
485_3743,2013,USA,Human,Human,Human,USA,25
485_17655,2017,Australia,Human,,,AUS,150
485_15541,2017,Australia,Human,,,AUS,3
485_15516,2017,Australia,Human,,,AUS,4
485_535,2006,Canada,Human,Human,Human,CAN,120
485_13374,2017,Australia,Human,,,AUS,8
485_17686,2017,Australia,Human,,,AUS,5
485_14378,2017,Australia,Human,,,AUS,13
485_5255,2013,Netherlands,Human,Human,Human,NLD,15
485_6836,2015,New Zealand,Human,Human,Human,NZL,63
485_9126,2013,United Kingdom,Human,Human,Human,GBR,10
485_5124,2013,Denmark,Human,Human,Human,DNK,64
485_9433,2013,United Kingdom,Human,Human,Human,GBR,249
485_14099,2017,Australia,Human,,,AUS,231
485_13964,2017,Australia,Human,,,AUS,1124
485_3808,2013,USA,Human,Human,Human,USA,2
485_9010,2013,United Kingdom,Human,Human,Human,GBR,311
485_17465,2017,Australia,Human,,,AUS,4
485_4405,2012,USA,Human,Human,Human,USA,65
485_17625,2017,Australia,Human,,,AUS,7
485_5190,2013,Sweden,Human,Human,Human,SWE,1
485_8874,2016,United Kingdom,Human,Human,Human,GBR,111
485_4177,2012,USA,Human,Human,Human,USA,3
485_17622,2017,Australia,Human,,,AUS,13
485_17765,2004,Japan,Human,,,JPN,29
485_6984,2015,New Zealand,Human,Human,Human,NZL,12
485_9016,2014,United Kingdom,Human,Human,Human,GBR,14
485_591,2014,Canada,Human,Human,Human,CAN,53
485_8725,2013,United Kingdom,Human,Human,Human,GBR,523
485_478,2014,Canada,Human,Human,Human,CAN,1
485_12878,2017,Australia,Human,,,AUS,45
485_6960,2015,New Zealand,Human,Human,Human,NZL,79
485_8628,2015,United Kingdom,Human,Human,Human,GBR,13
485_13812,2017,Australia,Human,,,AUS,15
485_17571,2017,Australia,Human,,,AUS,21
485_13304,2017,Australia,Human,,,AUS,1184
485_5279,2013,Sweden,Human,Human,Human,SWE,10
485_14206,2017,Australia,Human,,,AUS,7
485_17504,2017,Australia,Human,,,AUS,7
485_14813,2017,Australia,Human,,,AUS,1075
485_13062,2017,Australia,Human,,,AUS,13
485_13357,2017,Australia,Human,,,AUS,9
485_5514,2013,Portugal,Human,Human,Human,PRT,137
485_5441,2013,Portugal,Human,Human,Human,PRT,758
485_17894,2015,United Kingdom,Human,,,GBR,57
485_5225,2013,Netherlands,Human,Human,Human,NLD,794
485_17746,2003,Japan,Human,,,JPN,223
485_13602,2017,Australia,Human,,,AUS,4
485_851,2009,Canada,Human,Human,Human,CAN,1
485_9020,2016,United Kingdom,Human,Human,Human,GBR,11
485_8966,2016,United Kingdom,Human,Human,Human,GBR,9
485_9590,2015,Japan,Human,Human,Human,JPN,20
485_16747,2017,Australia,Human,,,AUS,84
485_52,2009,USA,Human,Human,Human,USA,219
485_8615,2014,United Kingdom,Human,Human,Human,GBR,6
485_5024,2013,Spain,Human,Human,Human,ESP,15
485_9382,2016,United Kingdom,Human,Human,Human,GBR,2
485_515,1998,Canada,Human,Human,Human,CAN,3
485_15009,2017,Australia,Human,,,AUS,2
485_3928,2013,USA,Human,Human,Human,USA,212
485_5064,2013,Belgium,Human,Human,Human,BEL,6
485_13512,2017,Australia,Human,,,AUS,403
485_3758,2013,USA,Human,Human,Human,USA,3
485_13108,2017,Australia,Human,,,AUS,5
485_12902,2017,Australia,Human,,,AUS,6
485_9056,2014,United Kingdom,Human,Human,Human,GBR,37
485_8673,2015,United Kingdom,Human,Human,Human,GBR,15
485_7125,2015,New Zealand,Human,Human,Human,NZL,8
485_8700,2015,United Kingdom,Human,Human,Human,GBR,11
485_13510,2017,Australia,Human,,,AUS,2
485_9603,2015,Japan,Human,Human,Human,JPN,439
485_13468,2017,Australia,Human,,,AUS,21
485_4122,2013,USA,Human,Human,Human,USA,16
485_8363,2016,United Kingdom,Human,Human,Human,GBR,3
485_5256,2013,Netherlands,Human,Human,Human,NLD,1
485_9054,2016,United Kingdom,Human,Human,Human,GBR,23
485_17488,2017,Australia,Human,,,AUS,370
485_9260,2014,United Kingdom,Human,Human,Human,GBR,9
485_17817,2013,Brazil,Human,,,BRA,42
485_5126,2013,Denmark,Human,Human,Human,DNK,14
485_8264,2015,United Kingdom,Human,Human,Human,GBR,187
485_5258,2013,Netherlands,Human,Human,Human,NLD,73
485_16415,2017,Australia,Human,,,AUS,4
485_85,2009,USA,Human,Human,Human,USA,371
485_5203,2013,Belgium,Human,Human,Human,BEL,1
485_15649,2017,Australia,Human,,,AUS,3
485_17523,2017,Australia,Human,,,AUS,7
485_5651,2013,France,Human,Human,Human,FRA,295
485_9009,2015,United Kingdom,Human,Human,Human,GBR,9
485_4968,2013,Spain,Human,Human,Human,ESP,10
485_17878,2010,Belarus,Human,,,BLR,963
485_9523,2015,Japan,Human,Human,Human,JPN,49
485_8941,2013,United Kingdom,Human,Human,Human,GBR,249
485_8853,2014,United Kingdom,Human,Human,Human,GBR,1
485_5666,2013,France,Human,Human,Human,FRA,1
485_9203,2014,United Kingdom,Human,Human,Human,GBR,475
485_8705,2013,United Kingdom,Human,Human,Human,GBR,31
485_5202,2013,Sweden,Human,Human,Human,SWE,800
485_8090,2015,United Kingdom,Human,Human,Human,GBR,1
485_13202,2017,Australia,Human,,,AUS,18
485_8496,2016,United Kingdom,Human,Human,Human,GBR,551
485_8863,2015,United Kingdom,Human,Human,Human,GBR,11
485_13355,2017,Australia,Human,,,AUS,1174
485_9162,2013,United Kingdom,Human,Human,Human,GBR,1
485_3805,2013,USA,Human,Human,Human,USA,1
485_5586,2013,Spain,Human,Human,Human,ESP,724
485_7025,2015,New Zealand,Human,Human,Human,NZL,5
485_8349,2015,United Kingdom,Human,Human,Human,GBR,8
485_8291,2014,United Kingdom,Human,Human,Human,GBR,6
485_9177,2013,United Kingdom,Human,Human,Human,GBR,71
485_13992,2017,Australia,Human,,,AUS,3
485_3806,2013,USA,Human,Human,Human,USA,60
485_5584,2013,Spain,Human,Human,Human,ESP,134
485_17766,2004,Japan,Human,,,JPN,29
485_8089,2015,United Kingdom,Human,Human,Human,GBR,594
485_9147,2015,United Kingdom,Human,Human,Human,GBR,11
485_4358,2013,USA,Human,Human,Human,USA,54
485_4793,2015,Japan,Human,Human,Human,JPN,76
485_5076,2013,Belgium,Human,Human,Human,BEL,2
485_7099,2015,New Zealand,Human,Human,Human,NZL,79
485_4825,2015,Japan,Human,Human,Human,JPN,38
485_8999,2015,United Kingdom,Human,Human,Human,GBR,498
485_5468,2013,Portugal,Human,Human,Human,PRT,752
485_8609,2013,United Kingdom,Human,Human,Human,GBR,538
485_4066,2014,USA,Human,Human,Human,USA,105
485_4065,2013,USA,Human,Human,Human,USA,32
485_8798,2015,United Kingdom,Human,Human,Human,GBR,19
485_4890,2015,Japan,Human,Human,Human,JPN,1
485_9481,2013,United Kingdom,Human,Human,Human,GBR,6
485_6760,2015,New Zealand,Human,Human,Human,NZL,8
485_17744,2003,Japan,Human,,,JPN,29
485_9249,2013,United Kingdom,Human,Human,Human,GBR,101
485_14017,2017,Australia,Human,,,AUS,4
485_8911,2015,United Kingdom,Human,Human,Human,GBR,503
485_9341,2014,United Kingdom,Human,Human,Human,GBR,46
485_4259,2013,USA,Human,Human,Human,USA,2
485_17851,2008,Finland,Human,,,FIN,1
485_8926,2015,United Kingdom,Human,Human,Human,GBR,5
485_6745,2015,New Zealand,Human,Human,Human,NZL,698
485_9360,2016,United Kingdom,Human,Human,Human,GBR,1
485_4773,2015,Japan,Human,Human,Human,JPN,49
485_4951,2015,Japan,Human,Human,Human,JPN,1
485_5561,2013,Spain,Human,Human,Human,ESP,134
485_15404,2012,USA,Human,,,USA,2
485_3638,2014,USA,Human,Human,Human,USA,936
485_9507,2016,United Kingdom,Human,Human,Human,GBR,3
485_539,2009,Canada,Human,Human,Human,CAN,1
485_6775,2015,New Zealand,Human,Human,Human,NZL,2
485_4212,2013,USA,Human,Human,Human,USA,65
485_13572,2017,Australia,Human,,,AUS,4
485_4263,2012,USA,Human,Human,Human,USA,2
485_9130,2016,United Kingdom,Human,Human,Human,GBR,104
485_8942,2016,United Kingdom,Human,Human,Human,GBR,13
485_6974,2015,New Zealand,Human,Human,Human,NZL,5
485_4863,2015,Japan,Human,Human,Human,JPN,49
485_6748,2015,New Zealand,Human,Human,Human,NZL,12
485_8809,2014,United Kingdom,Human,Human,Human,GBR,11
485_8563,2016,United Kingdom,Human,Human,Human,GBR,543
485_4858,2015,Japan,Human,Human,Human,JPN,40
485_14483,2017,Australia,Human,,,AUS,6
485_9353,2013,United Kingdom,Human,Human,Human,GBR,37
485_461,2013,Canada,Human,Human,Human,CAN,3
485_13177,2017,Australia,Human,,,AUS,1198
485_8969,2014,United Kingdom,Human,Human,Human,GBR,3
485_5290,2013,Greece,Human,Human,Human,GRC,50
485_5373,2013,United Kingdom,Human,Human,Human,GBR,16
485_8290,2014,United Kingdom,Human,Human,Human,GBR,8
485_17825,2012,Poland,Human,,,POL,1
485_13820,2017,Australia,Human,,,AUS,3
485_8778,2016,United Kingdom,Human,Human,Human,GBR,30
485_9251,2014,United Kingdom,Human,Human,Human,GBR,6
485_5165,2013,Sweden,Human,Human,Human,SWE,1
485_15033,2017,Australia,Human,,,AUS,8
485_9309,2016,United Kingdom,Human,Human,Human,GBR,247
485_5425,2013,Malta,Human,Human,Human,MLT,306
485_9361,2016,United Kingdom,Human,Human,Human,GBR,5
485_9486,2015,United Kingdom,Human,Human,Human,GBR,3
485_16754,2017,Australia,Human,,,AUS,6
485_8571,2016,United Kingdom,Human,Human,Human,GBR,13
485_14831,2017,Australia,Human,,,AUS,8
485_13148,2017,Australia,Human,,,AUS,8
485_15037,2017,Australia,Human,,,AUS,12
485_5362,2013,United Kingdom,Human,Human,Human,GBR,31
485_8459,2013,United Kingdom,Human,Human,Human,GBR,71
485_8704,2015,United Kingdom,Human,Human,Human,GBR,54
485_319,2000,Canada,Human,Human,Human,CAN,3
485_5222,2013,Netherlands,Human,Human,Human,NLD,2
485_8823,2016,United Kingdom,Human,Human,Human,GBR,9
485_8331,2013,United Kingdom,Human,Human,Human,GBR,11
485_15581,2017,Australia,Human,,,AUS,9
485_14136,2017,Australia,Human,,,AUS,7
485_9499,2013,United Kingdom,Human,Human,Human,GBR,10
485_13738,2017,Australia,Human,,,AUS,234
485_13270,2017,Australia,Human,,,AUS,5
485_7120,2015,New Zealand,Human,Human,Human,NZL,5
485_4055,2013,USA,Human,Human,Human,USA,65
485_13514,2017,Australia,Human,,,AUS,2
485_17870,2010,Belarus,Human,,,BLR,362
485_13577,2017,Australia,Human,,,AUS,4
485_9692,2012,Australia,Human,Human,Human,AUS,179
485_15489,2012,USA,Human,,,USA,378
485_9774,2016,Ireland,Human,Human,Human,IRL,135
485_8749,2014,United Kingdom,Human,Human,Human,GBR,8
485_14988,2017,Australia,Human,,,AUS,21
485_4061,2012,USA,Human,Human,Human,USA,73
485_5675,2013,USA,Human,Human,Human,USA,11
485_4882,2015,Japan,Human,Human,Human,JPN,1
485_4174,2012,USA,Human,Human,Human,USA,106
485_7069,2015,New Zealand,Human,Human,Human,NZL,6
485_4234,2013,USA,Human,Human,Human,USA,2
485_5663,2013,France,Human,Human,Human,FRA,16
485_5536,2013,Portugal,Human,Human,Human,PRT,9
485_475,2014,Canada,Human,Human,Human,CAN,1
485_8627,2014,United Kingdom,Human,Human,Human,GBR,6
485_7092,2015,New Zealand,Human,Human,Human,NZL,6
485_5650,2013,France,Human,Human,Human,FRA,710
485_8854,2015,United Kingdom,Human,Human,Human,GBR,26
485_9698,2012,Australia,Human,Human,Human,AUS,428
485_9350,2015,United Kingdom,Human,Human,Human,GBR,6
485_17897,2015,United Kingdom,Human,,,GBR,40
485_17596,2017,Australia,Human,,,AUS,367
485_5059,2013,Belgium,Human,Human,Human,BEL,2
485_4980,2013,Spain,Human,Human,Human,ESP,10
485_9157,2013,United Kingdom,Human,Human,Human,GBR,31
485_6904,2015,New Zealand,Human,Human,Human,NZL,52
485_17868,2009,Belarus,Human,,,BLR,362
485_15552,2017,Australia,Human,,,AUS,4
485_14030,2017,Australia,Human,,,AUS,18
485_5493,2013,Portugal,Human,Human,Human,PRT,747
485_9084,2015,United Kingdom,Human,Human,Human,GBR,486
485_9298,2016,United Kingdom,Human,Human,Human,GBR,1
485_574,2012,Canada,Human,Human,Human,CAN,2
485_4402,2012,USA,Human,Human,Human,USA,860
485_5183,2013,Sweden,Human,Human,Human,SWE,112
485_5267,2013,Netherlands,Human,Human,Human,NLD,785
485_8739,2014,United Kingdom,Human,Human,Human,GBR,520
485_6887,2015,New Zealand,Human,Human,Human,NZL,78
485_6829,2015,New Zealand,Human,Human,Human,NZL,686
485_17486,2017,Australia,Human,,,AUS,93
485_14090,2017,Australia,Human,,,AUS,1114
485_9099,2015,United Kingdom,Human,Human,Human,GBR,264
485_6981,2015,New Zealand,Human,Human,Human,NZL,70
485_9489,2013,United Kingdom,Human,Human,Human,GBR,449
485_17843,2009,Norway,Human,,,NOR,1
485_9050,2013,United Kingdom,Human,Human,Human,GBR,46
485_5453,2013,Portugal,Human,Human,Human,PRT,3
485_14265,2017,Australia,Human,,,AUS,8
485_8305,2014,United Kingdom,Human,Human,Human,GBR,16
485_9432,2016,United Kingdom,Human,Human,Human,GBR,454
485_3832,2014,USA,Human,Human,Human,USA,25
485_5164,2013,Denmark,Human,Human,Human,DNK,64
485_7086,2015,New Zealand,Human,Human,Human,NZL,8
485_8502,2013,United Kingdom,Human,Human,Human,GBR,1
485_6885,2015,New Zealand,Human,Human,Human,NZL,78
485_15627,2017,Australia,Human,,,AUS,1030
485_12943,2017,Australia,Human,,,AUS,45
485_5626,2013,France,Human,Human,Human,FRA,23
485_3931,2013,USA,Human,Human,Human,USA,94
485_9365,2015,United Kingdom,Human,Human,Human,GBR,9
485_5448,2013,Portugal,Human,Human,Human,PRT,10
485_9414,2014,United Kingdom,Human,Human,Human,GBR,46
485_9718,2013,Australia,Human,Human,Human,AUS,6
485_6872,2015,New Zealand,Human,Human,Human,NZL,282
485_4461,2012,USA,Human,Human,Human,USA,2
485_6919,2015,New Zealand,Human,Human,Human,NZL,63
485_14492,2017,Australia,Human,,,AUS,389
485_8681,2013,United Kingdom,Human,Human,Human,GBR,256
485_3771,2013,USA,Human,Human,Human,USA,27
485_4804,2015,Japan,Human,Human,Human,JPN,40
485_8250,2014,United Kingdom,Human,Human,Human,GBR,582
485_4784,2015,Japan,Human,Human,Human,JPN,116
485_5489,2013,Portugal,Human,Human,Human,PRT,1
485_6996,2015,New Zealand,Human,Human,Human,NZL,5
485_8964,2016,United Kingdom,Human,Human,Human,GBR,253
485_5606,2013,France,Human,Human,Human,FRA,718
485_9299,2016,United Kingdom,Human,Human,Human,GBR,75
485_9429,2013,United Kingdom,Human,Human,Human,GBR,1
485_8772,2016,United Kingdom,Human,Human,Human,GBR,11
485_4154,2012,USA,Human,Human,Human,USA,32
485_13104,2017,Australia,Human,,,AUS,12
485_13935,2017,Australia,Human,,,AUS,5
