Genome ID,amoxicillin,beta-lactam,cefepime,cefotaxime,ceftriaxone,cefuroxime,chloramphenicol,clindamycin,erythromycin,levofloxacin,linezolid,meropenem,penicillin,quinupristin_dalfopristin,tetracycline,trimethoprim_sulfamethoxazole,vancomycin
1313_22083,,,,,,,,,S,,,,S,,S,R,
1313_25787,,,,,,,S,,S,,,,S,,R,,
1313_11503,,S,,,S,,,,,,,,,,,S,
1313_11183,,R,,,R,,,,,,,,,,,R,
1313_10954,,R,,,S,,,,,,,,,,,R,
1313_31221,,,,,,,S,,S,,,,,,R,R,
1313_12821,,R,,,R,,,,,,,,,,,R,
1313_31760,,,,,,,,,R,,,,S,,,,
1313_25246,,,,,,,S,,S,,,,R,,R,,
1313_24609,,,,,,,S,,R,,,,R,,R,R,
1313_33032,,,,,,,,,,,,,,,,S,
1313_12627,,S,,,S,,,,,,,,,,,R,
1313_20078,,,,,,,S,,S,,,,,,S,R,
1313_32086,,,,,,,S,,S,,,,,,R,,
1313_24759,,,,,,,S,,R,,,,R,,S,,
1313_6273,,,,,,,R,,R,,,,,,R,,
1313_34474,,,,,,,,,S,,,,S,,R,,
1313_32314,,,,,,,,,,,,,R,,,R,
1313_11624,,R,,,S,,,,,,,,,,,R,
1313_12575,,R,,,S,,,,,,,,,,,R,
1313_11294,,R,,,S,,,,,,,,,,,R,
1313_10044,,S,,,S,,,,,,,,,,,R,
1313_28005,,,,,,,R,,S,,,,S,,S,R,
1313_11204,,S,,,S,,,,,,,,,,,S,
1313_6311,,,,,R,,,,S,,,,,,,,
1313_10620,,S,,,S,,,,,,,,,,,S,
1313_11139,,R,,,S,,,,,,,,,,,R,
1313_12295,,R,,,S,,,,,,,,,,,R,
1313_12936,,R,,,S,,,,,,,,,,,R,
760764_3,S,,,S,,S,S,S,S,S,,S,S,S,S,R,S
1313_8807,,,,,,,S,,R,,,,R,,R,R,
1313_11762,,R,,,S,,,,,,,,,,,R,
1313_34242,,,,,,,R,,R,,,,S,,S,S,
1313_26896,,,,,,,S,,S,,,,S,,S,R,
1313_23887,,,,,,,S,,S,,,,S,,S,R,
1313_10445,,R,,,S,,,,,,,,,,,R,
1313_17098,,,S,S,S,,,S,S,,,S,,,S,S,
1313_10238,,S,,,S,,,,,,,,,,,R,
1313_46986,,,,,R,,S,S,S,S,,,,,S,S,
1313_32120,,,,,,,R,,R,,,,R,,R,,
1313_20644,,,,,,,S,,R,,,,R,,S,R,
1313_8684,,,,,,,S,,S,,,,S,,S,S,
1313_46834,,,,,S,,S,S,R,S,,,,,S,R,
1313_10550,,R,,,S,,,,,,,,,,,R,
1313_13007,,R,,,S,,,,,,,,,,,R,
1313_6601,,,,,S,,,,R,,,,,,,,
1313_10680,,R,,,S,,,,,,,,,,,R,
1313_23121,,,,,,,S,,S,,,,S,,S,,
1313_24736,,,,,,,S,,S,,,,R,,R,,
1313_25601,,,,,,,,,,,,,R,,,S,
1313_21733,,,,,,,,,S,,,,S,,R,R,
1313_30660,,,,,,,S,,S,,,,,,,R,
1313_32924,,,,,,,,,S,,,,S,,R,,
1313_12219,,S,,,S,,,,,,,,,,,R,
1313_24807,,,,,,,S,,R,,,,S,,R,S,
1313_24169,,,,,,,S,,S,,,,,,R,,
1313_11037,,S,,,S,,,,,,,,,,,S,
1313_26029,,,,,,,,,,,,,,,,S,
1313_23184,,,,,,,,,S,,,,S,,,,
1313_25257,,,,,,,S,,S,,,,S,,R,,
1313_10663,,S,,,S,,,,,,,,,,,R,
1313_46869,,,,,R,,S,R,R,S,,,,,R,R,
1313_5959,,,,,S,,,,S,,,,,,,,
1313_25322,,,,,,,S,,S,,,,S,,R,S,
1313_30674,,,,,,,S,,S,,,,,,,R,
1313_33274,,,,,,,S,,S,,,,S,,R,R,
1313_30219,,,,,,,,,R,,,,S,,,,
1313_30477,,,,,,,,,R,,,,S,,,,
1313_10081,,R,,,S,,,,,,,,,,,R,
1313_47054,,,,,S,,S,S,S,S,,,,,S,S,
1313_10636,,R,,,R,,,,,,,,,,,R,
1313_9991,,R,,,S,,,,,,,,,,,R,
1313_46736,,,,,S,,S,S,S,S,,,,,S,R,
1313_11530,,S,,,S,,,,,,,,,,,S,
1313_23756,,,,,,,S,,R,,,,S,,S,R,
1313_20587,,,,,,,S,,S,,,,,,R,S,
1313_30216,,,,,,,,,R,,,,S,,,,
1313_23884,,,,,,,S,,S,,,,,,R,S,
1313_32571,,,,,,,,,R,,,,R,,R,R,
1313_33315,,,,,,,,,,,,,,,,S,
1313_20499,,,,,,,S,,S,,,,,,S,S,
1313_32474,,,,,,,S,,S,,,,S,,S,S,
1313_25134,,,,,,,,,,,,,,,,S,
1313_32891,,,,,,,,,,,,,,,R,R,
1313_20950,,,,,,,S,,R,,,,R,,R,R,
1313_25225,,,,,,,S,,S,,,,S,,R,,
1313_27300,,,,,,,S,,S,,,,S,,S,S,
1313_23785,,,,,,,S,,S,,,,,,S,R,
1313_34024,,,,,,,,,R,,,,S,,R,R,
1313_11074,,S,,,S,,,,,,,,,,,S,
1313_46901,,,,,S,,S,S,S,S,,,,,S,S,
1313_32762,,,,,,,S,,S,,,,S,,R,S,
1313_12797,,R,,,S,,,,,,,,,,,R,
1313_10800,,S,,,S,,,,,,,,,,,R,
1313_28059,,,,,,,S,,S,,,,S,,,,
1313_31600,,,,,,,,,R,,,,S,,,,
1313_12411,,R,,,S,,,,,,,,,,,R,
1313_10720,,S,,,S,,,,,,,,,,,R,
1313_24019,,,,,,,S,,S,,,,,,R,R,
1313_47251,,,,,R,,S,R,R,S,,,,,R,R,
1313_10644,,R,,,S,,,,,,,,,,,R,
1313_31873,,,,,,,,,R,,,,S,,R,,
1313_22995,,,,,,,S,,R,,,,R,,R,,
1313_11546,,S,,,S,,,,,,,,,,,R,
1313_30544,,,,,,,,,R,,,,S,,,,
1313_25228,,,,,,,R,,R,,,,R,,R,,
1313_11533,,R,,,S,,,,,,,,,,,R,
1313_33571,,,,,,,S,,S,,,,S,,R,S,
1313_12768,,R,,,S,,,,,,,,,,,R,
1313_20292,,,,,,,S,,S,,,,R,,S,S,
1313_30689,,,,,,,S,,R,,,,,,,R,
1313_28027,,,,,,,R,,S,,,,S,,S,R,
1313_31216,,,,,,,S,,S,,,,S,,S,R,
1313_27993,,,,,,,R,,,,,,S,,,,
1313_9370,,,,,,,S,,S,,,,S,,S,S,
1313_23776,,,,,,,S,,S,,,,,,R,R,
1313_33072,,,,,,,,,,,,,,,,S,
1313_17433,,,,,,,,S,S,,,,S,,S,S,
1313_22742,,,,,,,,,R,,,,S,,,,
1313_6734,,,,S,,,S,,,,,,,,R,,
1313_27302,,,,,,,S,,S,,,,S,,S,S,
1313_11916,,R,,,S,,,,,,,,,,,R,
1313_11915,,R,,,S,,,,,,,,,,,R,
1313_22642,,,,,,,S,,S,,,,S,,R,S,
1313_28044,,,,,,,R,,S,,,,S,,,,
1313_30507,,,,,,,,,R,,,,R,,,,
1313_24630,,,,,,,S,,S,,,,R,,R,R,
1313_33182,,,,,,,R,,S,,,,,,R,,
1313_17757,,,,,,,S,,S,,,,R,,R,S,
1313_23817,,,,,,,S,,S,,,,R,,R,S,
1313_33751,,,,,,,S,,S,,,,S,,R,S,
1313_26482,,,,,,,S,,S,,,,R,,R,R,
1313_20642,,,,,,,S,,S,,,,,,S,R,
1313_10468,,R,,,S,,,,,,,,,,,R,
1313_32629,,,,,,,,,,,,,,,,S,
1313_10356,,R,,,S,,,,,,,,,,,R,
1313_30938,,,,,,,S,,S,,,,S,,S,S,
1313_8897,,,,,,,S,,R,,,,R,,R,R,
1313_32770,,,,,,,R,,S,,,,R,,R,R,
1313_32941,,,,,,,,,S,,,,S,,R,,
1313_10339,,R,,,S,,,,,,,,,,,R,
1313_5662,,,,,,,R,,R,,,,,,R,,
1313_42028,,,S,S,S,,,S,S,,,S,S,,S,S,
1313_10732,,R,,,S,,,,,,,,,,,R,
1313_20306,,,,,,,S,,S,,,,S,,S,R,
1313_25851,,,,,,,S,,S,,,,S,,S,S,
1313_11020,,S,,,S,,,,,,,,,,,S,
1313_12175,,S,,,S,,,,,,,,,,,R,
1313_20069,,,,,,,S,,S,,,,,,S,S,
1313_32353,,,,,,,,,,,,,S,,,S,
1313_24484,,,,,,,S,,S,,,,S,,S,S,
1313_17371,,,,,,,,S,S,,,,S,,S,S,
1313_25192,,,,,,,,,,,,,S,,,R,
1313_26063,,,,,,,,,,,,,S,,,R,
1313_24721,,,,,,,S,,S,,,,S,,R,,
1313_31582,,,,,,,,,R,,,,S,,,,
1313_30842,,,,,,,S,,S,,,,R,,S,R,
1313_32385,,,,,,,,,,,,,,,,S,
1313_11606,,R,,,S,,,,,,,,,,,R,
1313_10166,,R,,,S,,,,,,,,,,,R,
1313_11888,,R,,,S,,,,,,,,,,,R,
1313_10306,,R,,,S,,,,,,,,,,,S,
1313_23217,,,,,,,,,R,,,,R,,,,
1313_10664,,R,,,S,,,,,,,,,,,R,
1313_12108,,S,,,S,,,,,,,,,,,R,
1313_22922,,,,,,,S,,S,,,,S,,R,,
1313_32855,,,,,,,S,,S,,,,S,,R,S,
1313_12209,,R,,,S,,,,,,,,,,,R,
1313_32409,,,,,,,,,,,,,,,,S,
1313_25757,,,,,,,,,,,,,S,,,R,
1313_47226,,,,,R,,S,R,R,S,,,,,R,R,
1313_28028,,,,,,,R,,S,,,,S,,S,S,
1313_25504,,,,,,,,,,,,,,,,R,
1313_33047,,,,,,,,,,,,,,,,S,
1313_27281,,,,,,,S,,S,,,,S,,R,S,
1313_27387,,,,,,,S,,S,,,,S,,S,R,
1313_10806,,S,,,S,,,,,,,,,,,R,
1313_11632,,S,,,S,,,,,,,,,,,R,
1313_12132,,S,,,S,,,,,,,,,,,R,
1313_11778,,R,,,S,,,,,,,,,,,R,
1313_25849,,,,,,,,,,,,,S,,,R,
1313_32103,,,,,,,R,,R,,,,R,,R,,
1313_11812,,R,,,S,,,,,,,,,,,R,
1313_30864,,,,,,,S,,S,,,,S,,S,R,
1313_10634,,R,,,R,,,,,,,,,,,R,
1313_25226,,,,,,,S,,S,,,,R,,R,,
1313_46534,,,,,S,,S,S,S,S,,,,,S,S,
1313_10336,,R,,,S,,,,,,,,,,,R,
1313_9124,,,,,,,S,,S,,,,S,,S,S,
1313_32728,,,,,,,,,,,,,,,,S,
1313_6619,,,,,S,,,,S,,,,,,,,
1313_10008,,R,,,S,,,,,,,,,,,R,
1313_23862,,,,,,,S,,S,,,,S,,R,S,
1313_6043,,,,,,,R,,R,,,,,,R,,
1313_32296,,,,,,,,,,,,,,,,S,
1313_34283,,,,,,,R,,,,,,S,,,,
1313_33344,,,,,,,S,,R,,,,R,,R,R,
1313_26790,,,,,,,S,,S,,,,S,,S,S,
1313_22682,,,,,,,,,R,,,,S,,,,
1313_5914,,,,,S,,,,S,,,,,,,,
1313_22030,,,,,,,,,R,,,,R,,R,R,
1313_11933,,R,,,S,,,,,,,,,,,R,
760780_3,S,,,S,,R,S,S,R,S,,R,R,,S,R,S
1313_25951,,,,,,,,,S,,,,S,,R,,
1313_26750,,,,,,,S,,S,,,,S,,S,S,
1313_25723,,,,,,,S,,S,,,,S,,R,R,
1313_8962,,,,,,,S,,R,,,,R,,R,R,
1313_29954,,,,,,,S,,S,,,,S,,S,S,
1313_30497,,,,,,,,,R,,,,S,,,,
1313_23024,,,,,,,S,,S,,,,R,,R,,
1313_33744,,,,,,,,,,,,,,,,S,
1313_30364,,,,,,,,,S,,,,S,,,,
1313_10694,,S,,,S,,,,,,,,,,,R,
1313_12655,,R,,,S,,,,,,,,,,,R,
1313_11358,,S,,,S,,,,,,,,,,,R,
1313_11335,,S,,,S,,,,,,,,,,,R,
1313_25450,,,,,,,,,,,,,,,R,R,
1313_34291,,,,,,,R,,,,,,S,,,,
1313_26074,,,,,,,,,,,,,S,,,S,
1313_10561,,S,,,S,,,,,,,,,,,S,
1313_27347,,,,,,,S,,S,,,,S,,S,R,
1313_20186,,,,,,,,,R,,,,R,,,,
1313_10514,,S,,,S,,,,,,,,,,,S,
1313_25753,,,,,,,,,,,,,,,,S,
1313_32772,,,,,,,S,,S,,,,S,,R,S,
1313_31453,,,,,,,S,,S,,,,,,S,R,
1313_33722,,,,,,,S,,S,,,,S,,R,R,
1313_46946,,,,,S,,S,S,S,S,,,,,S,R,
1313_30505,,,,,,,,,R,,,,S,,,,
1313_12869,,R,,,S,,,,,,,,,,,R,
1313_24913,,,,,,,S,,S,,,,S,,R,R,
1313_11860,,S,,,S,,,,,,,,,,,S,
1313_17393,,,,,,,,S,R,,,,S,,S,S,
1313_26460,,,,,,,S,,S,,,,S,,R,R,
1313_30469,,,,,,,S,,S,,,,S,,S,,
1313_30191,,,,,,,,,R,,,,R,,,,
1313_12002,,S,,,S,,,,,,,,,,,S,
1313_23675,,,,,,,S,,S,,,,S,,S,S,
1313_21820,,,,,,,,,S,,,,S,,R,R,
1313_20364,,,,,,,S,,S,,,,R,,R,S,
1313_20958,,,,,,,S,,S,,,,,,S,S,
1313_22060,,,,,,,,,S,,,,R,,S,R,
1313_10391,,S,,,S,,,,,,,,,,,S,
1313_12978,,R,,,R,,,,,,,,,,,S,
1313_8985,,,,,,,S,,R,,,,R,,R,R,
1313_11819,,R,,,R,,,,,,,,,,,R,
1313_33765,,,,,,,,,,,,,,,,S,
1313_26756,,,,,,,S,,S,,,,S,,S,S,
1313_10940,,S,,,S,,,,,,,,,,,R,
1313_27932,,,,,,,S,,S,,,,S,,S,S,
1313_8685,,,,,,,S,,S,,,,S,,S,S,
1313_10126,,R,,,S,,,,,,,,,,,R,
1313_8233,,,,,,,S,,S,,,,S,,S,S,
1313_46554,,,,,R,,R,R,R,S,,,,,R,R,
1313_12256,,R,,,S,,,,,,,,,,,R,
1313_20204,,,,,,,S,,S,,,,,,S,R,
1313_8857,,,,,,,S,,S,,,,R,,R,S,
1313_22727,,,,,,,,,R,,,,S,,,,
1313_23842,,,,,,,S,,R,,,,,,R,S,
1313_31282,,,,,,,S,,S,,,,,,R,R,
1313_26725,,,,,,,S,,S,,,,S,,S,S,
1313_10313,,R,,,S,,,,,,,,,,,R,
1313_11207,,S,,,S,,,,,,,,,,,R,
1313_9022,,,,,,,S,,S,,,,S,,R,S,
1313_23171,,,,,,,,,S,,,,S,,,,
1313_25070,,,,,,,,,,,,,,,,S,
1313_12590,,R,,,S,,,,,,,,,,,R,
1313_12656,,R,,,R,,,,,,,,,,,R,
1313_32398,,,,,,,R,,,,,,S,,R,R,
1313_25732,,,,,,,S,,S,,,,S,,R,R,
1313_23827,,,,,,,S,,S,,,,,,R,R,
1313_6720,,,,,,,R,,R,,,,,,S,,
1313_46787,,,,,S,,S,S,S,S,,,,,S,S,
1313_23633,,,,,,,S,,S,,,,,,,S,
1313_20014,,,,,,,S,,S,,,,,,S,S,
1313_10796,,R,,,S,,,,,,,,,,,R,
1313_10864,,S,,,S,,,,,,,,,,,R,
1313_23132,,,,,,,R,,S,,,,S,,R,,
1313_34149,,,,,,,S,,S,,,,S,,S,S,
1313_6113,,,,R,,,S,,,,,,,,R,,
1313_12323,,S,,,S,,,,,,,,,,,R,
1313_33419,,,,,,,S,,S,,,,S,,S,R,
1313_5974,,,,S,,,S,,R,,,,,,R,,
1313_12847,,R,,,S,,,,,,,,,,,R,
1313_11670,,S,,,S,,,,,,,,,,,S,
1313_10995,,S,,,S,,,,,,,,,,,R,
1313_24490,,,,,,,S,,R,,,,R,,R,R,
1313_30143,,,,,,,S,,R,,,,S,,R,R,
1313_32319,,,,,,,,,,,,,R,,,R,
1313_31876,,,,,,,,,S,,,,S,,S,,
1313_20283,,,,,,,S,,S,,,,,,S,R,
1313_12141,,R,,,S,,,,,,,,,,,R,
1313_22521,,,,,,,S,,S,,,,S,,S,R,
1313_25159,,,,,,,S,,S,,,,S,,S,,
1313_22561,,,,,,,,,S,,,,S,,R,R,
1313_30000,,,,,,,S,,S,,,,S,,S,R,
1313_34157,,,,,,,S,,S,,,,R,,S,R,
1313_27096,,,,,,,,,,,,,R,,,R,
1313_34344,,,,,,,R,,R,,,,R,,R,R,
1313_25655,,,,,,,,,,,,,,,,S,
1313_9160,,,,,,,S,,R,,,,R,,S,R,
1313_31834,,,,,,,,,S,,,,S,,S,,
1313_10096,,S,,,S,,,,,,,,,,,S,
1313_32949,,,,,,,,,S,,,,S,,R,,
1313_11187,,R,,,S,,,,,,,,,,,R,
1313_46599,,,,,S,,S,S,R,S,,,,,R,R,
1313_24764,,,,,,,S,,S,,,,S,,R,,
1313_47167,,,,,R,,S,S,R,S,,,,,S,S,
1313_6966,,,,,,,,,,,S,,,S,,,
1313_26696,,,,,,,S,,S,,,,S,,R,S,
1313_30606,,,,,,,,,R,,,,R,,,,
1313_32815,,,,,,,S,,R,,,,R,,R,R,
1313_12390,,R,,,S,,,,,,,,,,,R,
1313_30212,,,,,,,,,R,,,,S,,,,
1313_47141,,,,,S,,S,R,R,S,,,,,R,R,
1313_31057,,,,,,,S,,S,,,,S,,S,S,
1313_33061,,,,,,,,,,,,,,,,S,
1313_46976,,,,,S,,S,S,S,S,,,,,S,R,
1313_8758,,,,,,,S,,S,,,,S,,R,S,
1313_31001,,,,,,,S,,S,,,,S,,S,R,
1313_21569,,,,,,,,,,,,,S,,,R,
1313_10048,,S,,,S,,,,,,,,,,,R,
1313_27478,,,,,,,,,S,,,,R,,S,R,
1313_10218,,S,,,S,,,,,,,,,,,S,
1313_11846,,R,,,S,,,,,,,,,,,R,
1313_24060,,,,,,,S,,S,,,,,,R,R,
1313_25751,,,,,,,S,,S,,,,,,R,S,
1313_24349,,,,,,,,,S,,,,S,,,,
1313_9090,,,,,,,S,,S,,,,S,,R,S,
1313_24979,,,,,,,,,,,,,,,,R,
1313_8232,,,,,,,S,,S,,,,S,,S,S,
1313_6851,,,,,S,,,,S,,,,,,S,,
1313_12356,,S,,,S,,,,,,,,,,,R,
1313_30576,,,,,,,,,S,,,,S,,,,
1313_32926,,,,,,,,,S,,,,S,,R,,
1313_46821,,,,,R,,S,R,R,S,,,,,R,R,
1313_32348,,,,,,,,,,,,,,,R,S,
1313_10702,,S,,,S,,,,,,,,,,,S,
1313_19990,,,,,,,,,R,,,,S,,,,
1313_12717,,S,,,S,,,,,,,,,,,R,
1313_31012,,,,,,,S,,S,,,,S,,S,R,
1313_12563,,S,,,S,,,,,,,,,,,R,
1313_24402,,,,,,,,,R,,,,S,,R,,
1313_32745,,,,,,,S,,S,,,,S,,R,S,
1313_23674,,,,,,,S,,S,,,,,,S,S,
1313_26673,,,,,,,S,,S,,,,S,,R,S,
1313_22130,,,,,,,,,S,,,,S,,R,S,
1313_5902,,,,,,,R,,R,,,,,,R,,
1313_47234,,,,,R,,S,R,R,S,,,,,R,R,
1313_31605,,,,,,,,,R,,,,S,,,,
1313_12312,,R,,,S,,,,,,,,,,,S,
1313_26024,,,,,,,,,S,,,,S,,R,R,
1313_23517,,,,,,,S,,R,,,,S,,R,S,
1313_12402,,R,,,S,,,,,,,,,,,R,
1313_23339,,,,,,,S,,R,,,,,,,R,
1313_46790,,,,,R,,S,R,R,S,,,,,R,R,
1313_27194,,,,,,,S,,S,,,,S,,S,R,
1313_20495,,,,,,,S,,S,,,,R,,S,S,
1313_10053,,R,,,S,,,,,,,,,,,R,
1313_12212,,R,,,S,,,,,,,,,,,R,
1313_30678,,,,,,,S,,S,,,,,,,R,
1313_28011,,,,,,,S,,S,,,,S,,S,R,
1313_20096,,,,,,,S,,S,,,,S,,S,S,
1313_26080,,,,,,,,,,,,,S,,,R,
1313_32137,,,,,,,S,,S,,,,S,,R,,
1313_5501,,,,,S,,,,S,,,,,,,,
1313_26095,,,,,,,,,,,,,,,,S,
1313_32411,,,,,,,,,,,,,,,,S,
1313_11330,,S,,,S,,,,,,,,,,,R,
1313_25617,,,,,,,,,,,,,,,,S,
1313_31209,,,,,,,S,,S,,,,S,,R,R,
1313_17315,,,,,,,,S,S,,,,S,,S,S,
1313_32887,,,,,,,,,S,,,,S,,R,R,
1313_10637,,S,,,S,,,,,,,,,,,R,
1313_21764,,,,,,,,,S,,,,S,,S,S,
1313_11531,,S,,,S,,,,,,,,,,,S,
1313_25839,,,,,,,S,,R,,,,R,,S,S,
1313_12439,,S,,,S,,,,,,,,,,,R,
1313_33070,,,,,,,,,,,,,,,,S,
1313_32173,,,,,,,R,,R,,,,R,,R,R,
1313_10137,,R,,,S,,,,,,,,,,,R,
1313_32677,,,,,,,,,,,,,R,,,R,
1313_26593,,,,,,,S,,S,,,,R,,R,R,
1313_30889,,,,,,,S,,S,,,,S,,S,S,
1313_34306,,,,,,,R,,,,,,R,,,,
1313_11121,,S,,,S,,,,,,,,,,,R,
1313_34175,,,,,,,S,,S,,,,S,,S,R,
1313_34311,,,,,,,R,,,,,,S,,,,
1313_25105,,,,,,,,,,,,,,,,S,
1313_46896,,,,,S,,S,S,S,S,,,,,S,S,
1313_20436,,,,,,,S,,S,,,,R,,S,R,
1313_32850,,,,,,,S,,R,,,,S,,S,S,
1313_30675,,,,,,,S,,R,,,,,,,R,
1313_32746,,,,,,,S,,S,,,,S,,R,R,
1313_32961,,,,,,,,,S,,,,S,,R,,
1313_12721,,S,,,S,,,,,,,,,,,R,
1313_22733,,,,,,,,,R,,,,S,,,,
1313_32166,,,,,,,S,,S,,,,S,,S,R,
1313_31589,,,,,,,,,R,,,,S,,,,
1313_6241,,,,,S,,S,,R,,,,,,R,,
1313_24039,,,,,,,S,,S,,,,R,,R,S,
1313_12294,,R,,,S,,,,,,,,,,,R,
1313_24450,,,,,,,R,,R,,,,S,,,S,
1313_12620,,S,,,S,,,,,,,,,,,R,
1313_32710,,,,,,,,,,,,,,,,S,
1313_25508,,,,,,,,,R,,,,S,,R,R,
1313_11131,,S,,,S,,,,,,,,,,,S,
1313_12110,,R,,,S,,,,,,,,,,,S,
1313_12248,,S,,,S,,,,,,,,,,,R,
1313_11110,,S,,,S,,,,,,,,,,,S,
1313_20058,,,,,,,,,R,,,,R,,,,
1313_11043,,S,,,S,,,,,,,,,,,R,
1313_10316,,S,,,S,,,,,,,,,,,R,
1313_26571,,,,,,,S,,S,,,,S,,R,S,
1313_20160,,,,,,,S,,R,,,,R,,R,R,
1313_11053,,S,,,S,,,,,,,,,,,R,
1313_46712,,,,,R,,S,S,R,S,,,,,R,R,
1313_10570,,S,,,S,,,,,,,,,,,R,
1313_23762,,,,,,,S,,S,,,,,,R,S,
1313_25000,,,,,,,,,,,,,S,,,R,
1313_33777,,,,,,,,,,,,,S,,,R,
1313_23351,,,,,,,S,,R,,,,,,,R,
1313_32324,,,,,,,,,,,,,,,,R,
1313_47162,,,,,R,,S,S,R,S,,,,,S,S,
1313_11889,,S,,,S,,,,,,,,,,,R,
1313_24181,,,,,,,S,,S,,,,,,S,,
1313_25044,,,,,,,,,R,,,,R,,,R,
1313_27099,,,,,,,R,,S,,,,S,,R,S,
1313_25629,,,,,,,,,,,,,,,,S,
1313_6863,,,,,S,,,,S,,,,,,,,
1313_23637,,,,,,,R,,S,,,,,,R,S,
1313_31195,,,,,,,S,,S,,,,,,S,S,
1313_24740,,,,,,,S,,S,,,,R,,R,,
1313_23610,,,,,,,R,,S,,,,,,R,R,
1313_12972,,S,,,S,,,,,,,,,,,R,
1313_5440,,,,S,,,S,,R,,,,,,R,,
1313_22088,,,,,,,,,S,,,,S,,S,R,
1313_24314,,,,,,,S,,S,,,,R,,S,S,
1313_46649,,,,,S,,S,S,S,S,,,,,S,S,
1313_10987,,R,,,S,,,,,,,,,,,R,
1313_24143,,,,,,,,,R,,,,S,,,,
1313_20057,,,,,,,,,R,,,,R,,,,
1313_31271,,,,,,,S,,S,,,,,,S,S,
1313_28036,,,,,,,R,,S,,,,S,,,,
1313_10831,,R,,,S,,,,,,,,,,,R,
1313_28042,,,,,,,S,,S,,,,S,,,,
1313_25515,,,,,,,,,,,,,,,,S,
1313_24711,,,,,,,S,,S,,,,S,,R,,
1313_25562,,,,,,,,,,,,,,,,S,
1313_46889,,,,,S,,S,S,S,S,,,,,S,S,
1313_22851,,,,,,,S,,S,,,,S,,R,R,
1313_31657,,,,,,,S,,S,,,,,,S,,
1313_22937,,,,,,,S,,S,,,,S,,R,,
1313_10389,,R,,,S,,,,,,,,,,,S,
1313_12818,,S,,,S,,,,,,,,,,,R,
1313_20015,,,,,,,,,R,,,,S,,,,
1313_20214,,,,,,,S,,S,,,,,,S,S,
1313_32435,,,,,,,S,,S,,,,R,,R,,
1313_12628,,S,,,S,,,,,,,,,,,R,
1313_34352,,,,,,,R,,R,,,,S,,R,R,
1313_32157,,,,,,,S,,R,,,,R,,R,R,
1313_11471,,S,,,S,,,,,,,,,,,S,
1313_32467,,,,,,,,,,,,,,,,S,
1313_24723,,,,,,,S,,S,,,,R,,S,,
1313_32909,,,,,,,,,S,,,,S,,R,,
1313_20341,,,,,,,S,,S,,,,R,,S,S,
1313_11887,,S,,,S,,,,,,,,,,,R,
1313_11175,,R,,,S,,,,,,,,,,,R,
1313_27119,,,,,,,S,,S,,,,S,,R,S,
1313_33726,,,,,,,S,,S,,,,S,,R,S,
1313_30557,,,,,,,,,R,,,,S,,,,
1313_30345,,,,,,,S,,S,,,,S,,R,,
1313_47268,,,,,S,,S,S,S,S,,,,,S,R,
1313_26705,,,,,,,S,,S,,,,S,,S,S,
1313_23136,,,,,,,S,,R,,,,R,,R,,
1313_5677,,,,R,,,,,R,,,,,,S,,
1313_23625,,,,,,,S,,S,,,,S,,R,R,
1313_20539,,,,,,,S,,S,,,,R,,S,S,
1313_11712,,S,,,S,,,,,,,,,,,S,
1313_46721,,,,,S,,S,S,R,S,,,,,S,S,
1313_6555,,,,,S,,,,S,,,,,,S,,
1313_25570,,,,,,,,,,,,,S,,,R,
1313_25625,,,,,,,,,,,,,R,,,R,
1313_24724,,,,,,,S,,R,,,,R,,R,,
1313_12254,,R,,,S,,,,,,,,,,,R,
1313_11810,,S,,,S,,,,,,,,,,,R,
1313_30358,,,,,,,S,,S,,,,R,,R,,
1313_10182,,S,,,S,,,,,,,,,,,S,
1313_12327,,R,,,S,,,,,,,,,,,R,
1313_27913,,,,,,,S,,S,,,,S,,S,S,
1313_11684,,S,,,S,,,,,,,,,,,R,
1313_10600,,S,,,S,,,,,,,,,,,S,
1313_25408,,,,,,,S,,S,,,,S,,S,S,
1313_21768,,,,,,,,,S,,,,S,,S,S,
1313_31994,,,,,,,S,,S,,,,S,,S,S,
1313_10470,,S,,,S,,,,,,,,,,,R,
1313_11801,,R,,,S,,,,,,,,,,,R,
1313_13001,,R,,,S,,,,,,,,,,,R,
1313_12446,,R,,,S,,,,,,,,,,,R,
1313_5618,,,,,S,,S,,S,,,,,,S,,
1313_12790,,S,,,S,,,,,,,,,,,S,
1313_24953,,,,,,,S,,S,,,,,,R,,
1313_30659,,,,,,,S,,S,,,,,,,R,
1313_46742,,,,,S,,S,S,R,S,,,,,S,R,
1313_9165,,,,,,,S,,R,,,,S,,S,S,
1313_31775,,,,,,,S,,S,,,,R,,S,R,
1313_12692,,R,,,S,,,,,,,,,,,R,
1313_30676,,,,,,,S,,S,,,,,,,R,
1313_22709,,,,,,,,,R,,,,S,,,,
1313_6170,,,,,R,,,,S,,,,,,S,,
1313_6632,,,,,S,,,,S,,,,,,,,
1313_12354,,R,,,S,,,,,,,,,,,R,
1313_9274,,,,,,,S,,R,,,,R,,R,R,
1313_46909,,,,,R,,S,S,R,S,,,,,S,S,
1313_22639,,,,,,,,,S,,,,S,,R,R,
1313_22897,,,,,,,,,R,,,,S,,,,
1313_30087,,,,,,,,,S,,,,S,,S,R,
1313_27251,,,,,,,S,,S,,,,S,,S,S,
1313_46600,,,,,S,,S,R,R,S,,,,,R,S,
1313_10912,,S,,,S,,,,,,,,,,,S,
